127.0.0.1 - - [14/Jul/2022:11:44:51 +0530] "GET / HTTP/1.1" 404 994
127.0.0.1 - - [14/Jul/2022:12:22:38 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:38 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/jquery.3.2.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:38 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-ui-1.12.1.custom/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:38 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:38 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:38 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/popper.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:38 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/chartist.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:38 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:38 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-toggle/bootstrap-toggle.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:38 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/maps/world_countries.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:38 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chart-circle/circles.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:39 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/plugin/chartist-plugin-tooltip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:39 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:39 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/jquery.mapael.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:39 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/ready.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:39 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:22:39 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:23:20 +0530] "GET /SecurePrivateCloudNew/pages/register.jsp HTTP/1.1" 200 5609
127.0.0.1 - - [14/Jul/2022:12:28:15 +0530] "GET /SecurePrivateCloudNew/pages/login.jsp HTTP/1.1" 200 11138
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/pages/login.jsp HTTP/1.1" 200 10212
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/jquery.3.2.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/popper.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-ui-1.12.1.custom/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/chartist.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/plugin/chartist-plugin-tooltip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-toggle/bootstrap-toggle.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/jquery.mapael.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chart-circle/circles.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/maps/world_countries.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/ready.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:01 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/pages/login.jsp HTTP/1.1" 200 10214
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/jquery.3.2.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-ui-1.12.1.custom/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/popper.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/chartist.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/plugin/chartist-plugin-tooltip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-toggle/bootstrap-toggle.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/jquery.mapael.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/maps/world_countries.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chart-circle/circles.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/ready.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:29:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/jquery.3.2.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-ui-1.12.1.custom/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/popper.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/chartist.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/plugin/chartist-plugin-tooltip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-toggle/bootstrap-toggle.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/jquery.mapael.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chart-circle/circles.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/ready.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/pages/login.jsp HTTP/1.1" 200 5378
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:49 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/maps/world_countries.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:50 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:31:50 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/pages/login.jsp HTTP/1.1" 200 5388
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-ui-1.12.1.custom/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/jquery.3.2.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/popper.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/chartist.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/maps/world_countries.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/plugin/chartist-plugin-tooltip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/jquery.mapael.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-toggle/bootstrap-toggle.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chart-circle/circles.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/ready.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/tiles/back1.jpg HTTP/1.1" 200 6914652
127.0.0.1 - - [14/Jul/2022:12:45:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:45:34 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.min.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:46:27 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.min.js HTTP/1.1" 200 911
127.0.0.1 - - [14/Jul/2022:12:46:27 +0530] "GET /SecurePrivateCloudNew/theme/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1114
127.0.0.1 - - [14/Jul/2022:12:46:27 +0530] "GET /SecurePrivateCloudNew/theme/assets/css/ready.css.map HTTP/1.1" 200 80651
127.0.0.1 - - [14/Jul/2022:12:46:27 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.js HTTP/1.1" 200 2173
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/pages/login.jsp HTTP/1.1" 200 5425
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/css/ready.css HTTP/1.1" 200 113422
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/css/bootstrap.min.css HTTP/1.1" 200 144877
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.js HTTP/1.1" 200 2173
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.min.js HTTP/1.1" 200 911
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/jquery.3.2.1.min.js HTTP/1.1" 200 86659
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-ui-1.12.1.custom/jquery-ui.min.js HTTP/1.1" 200 95102
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/css/demo.css HTTP/1.1" 200 1571
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/plugin/chartist-plugin-tooltip.min.js HTTP/1.1" 200 7159
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/popper.min.js HTTP/1.1" 200 18994
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js HTTP/1.1" 200 8976
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chartist/chartist.min.js HTTP/1.1" 200 40214
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/core/bootstrap.min.js HTTP/1.1" 200 48944
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/jquery.mapael.min.js HTTP/1.1" 200 125090
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-mapael/maps/world_countries.min.js HTTP/1.1" 200 125619
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/bootstrap-toggle/bootstrap-toggle.min.js HTTP/1.1" 200 4129
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/ready.min.js HTTP/1.1" 200 739
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/chart-circle/circles.min.js HTTP/1.1" 200 5350
127.0.0.1 - - [14/Jul/2022:12:48:31 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js HTTP/1.1" 200 12248
127.0.0.1 - - [14/Jul/2022:12:48:32 +0530] "GET /SecurePrivateCloudNew/tiles/back1.jpg HTTP/1.1" 200 6914652
127.0.0.1 - - [14/Jul/2022:12:48:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.js HTTP/1.1" 200 2173
127.0.0.1 - - [14/Jul/2022:12:48:32 +0530] "GET /SecurePrivateCloudNew/theme/assets/js/jquery.masknumber.min.js HTTP/1.1" 200 911
127.0.0.1 - - [14/Jul/2022:12:48:32 +0530] "GET /favicon.ico HTTP/1.1" 404 1016
127.0.0.1 - - [14/Jul/2022:12:48:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/css/ready.css.map HTTP/1.1" 304 -
127.0.0.1 - - [14/Jul/2022:12:48:33 +0530] "GET /SecurePrivateCloudNew/theme/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1114
