what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523529932004
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523529932043
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1523529932052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1523530028044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1523530028657
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523530029566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1523530029583
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523530030421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1523530030430
error,log,,,"Internal Error",1523530035040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530253441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530429409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530433146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530446357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530447349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530447709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530448791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530450144
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1523530450191
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1523530450242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530450778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1523530450802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530453688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530454748
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1523530454773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530460423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530487083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530492011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530493185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530501212
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523530501287
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523530501326
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1523530501367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1523530503799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523530504259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530506913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530508928
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1523530508965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530509834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523530513563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523530514398
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1523530515545
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523530515570
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523530524439
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523530524481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1523530524519
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1523530526735
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523530526751
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523530534001
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523530534042
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1523530535003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1523530535046
