what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1522860319030
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1522860323220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860324811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860326024
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1522860326037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860328164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860330126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860330865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860348296
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1522860349868
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1522860349885
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1522860350949
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1522860352201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860383040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860510314
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1522860510998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860514364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860523397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860524138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860534703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860535459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860582967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522860583421
