what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1546147696892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1546147697081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1546147708025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1546147708910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1546147715400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147716851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147718800
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546147718809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147831047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147832026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147849300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147850203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147852143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147852856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147875279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147902520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147913928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147940530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147953703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147965551
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1546147967866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1546147974104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147974414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1546147974433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1546147974771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147975623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1546147980446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147980728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1546147980747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1546147980980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147981842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147985577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546147986290
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1546147991661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1546147993671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1546148004425
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1546148011955
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1546148012324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1546148012648
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1546148012762
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1546148012991
