what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1523687345273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1523687345319
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523687347925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.forwardHistory",1523687347986
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1523687348898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1523687348968
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1523687351575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1523687351608
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1523687352398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.forwardHistory",1523687352432
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523687352855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.forwardHistory",1523687352910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1523687357563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1523687359483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1523687363824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687365277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687369607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1523687371777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1523687373811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687374445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687380092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687402406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1523687403384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687404662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1523687429262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687429713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687431151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1523687434459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1523687436385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687437919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687453114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687462359
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1523687463504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1523687463961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687464385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687510595
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523687519919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687520425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687527328
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1523687527799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687534889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687538889
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1523687540924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687541185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687542801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687547287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1523687547307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687554978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687558429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1523687558449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687562926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687583646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1523687583665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687586342
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1523687622932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687623879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1523687623903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687629945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1523687632682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687637273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1523687637288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687637948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1523687641663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687642188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687642780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687668176
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1523687668620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687676913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687687892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687691033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687693529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687696032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687895393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687895888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687906838
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1523687907279
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523687909396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1523687926113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687929494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1523687932208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1523687934049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687934491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523687959415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687966848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687986022
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1523687986639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1523687987826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523687988241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523688001866
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1523688023778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1523688026395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1523688027298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523688027878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523688034208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1523688043694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523688049007
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1523688049546
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1523688049704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1523688054845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523688058506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523688066596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1523688068985
