what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143750364
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546143750372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143753458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143754731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1546143760490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1546143760701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143761946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143808753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143809986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143817676
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1546143820113
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1546143822583
opened,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1546143823968
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1546143824026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143835906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143838243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143838784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143844176
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1546143846130
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1546143847864
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1546143855069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143859252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546143881416
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1546143889743
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1546143889743
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1546143889753
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1546143889761
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1546143889767
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1546143889785
