what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033541222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033548467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033551511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1524033553910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033554345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033575084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033575922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033584499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1524033585916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033586358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033594894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1524033596723
opened,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1524033598351
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1524033598390
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.performTextSearchWorkspace",1524033598496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033598795
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1524033598808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033599628
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1524033602567
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1524033602612
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1524033611074
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1524033611074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033611939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033613252
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1524033613336
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1524033613347
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1524033613376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033616796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033620348
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1524033620410
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1524033620421
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1524033620427
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1524033622164
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1524033623476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1524033623956
error,log,,,"File not found: '/SecurePrivateCloudNew/src/__2F_SecurePrivateCloudNew_2F_WebContent_2F_pages_2F_senddocument_2E_jsp.java'",1524033624347
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1524033625351
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1524033625359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033626601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033630857
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1524033630917
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1524033630936
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1524033630940
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1524033633085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1524033633479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033633927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033747924
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1524033748764
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1524033749880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033751146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1524033755896
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1524033755976
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1524033755989
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1524033756006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1524033765654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1524033766230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1524033766438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1524033766678
