what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249212835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249214242
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1522249214996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249216057
started,bundle,org.eclipse.wst.common.modulecore.ui,1.0.102.v201201262000,"org.eclipse.wst.common.modulecore.ui",1522249216985
started,bundle,org.eclipse.jst.common.ui,1.0.101.v201201262000,"org.eclipse.jst.common.ui",1522249217017
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1522249217814
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1522249217856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249223022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1522249223040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249225196
started,bundle,org.eclipse.jst.server.ui,1.1.202.v20110419,"org.eclipse.jst.server.ui",1522249230100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249232910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1522249232924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249233196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249233495
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522249234220
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1522249236267
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522249236268
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522249237604
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522249237617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522249243343
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1522249244016
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1522249245530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249246949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249251878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1522249251901
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249252186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249252666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249255678
started,bundle,org.eclipse.pde,3.6.100.v201109091335,"org.eclipse.pde",1522249256934
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1522249257067
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1522249257070
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1522249257072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249265485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1522249265514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249265806
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249266297
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522249268232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522249274157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249292210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249310922
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1522249314458
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1522249314461
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1522249315033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522249315050
